"x","y","z","chr","coord","randX","randY","randZ"
0.416,-17.791,9.548,"chr f",7900000,19.5018034138685,-4.590494334498235,17.36607118905934
1.547,-18.604,9.068,"chr f",8000000,-2.0695980128019826,8.489190540343646,16.110323301767913
1.152,-20.102,7.349,"chr f",8100000,-1.464240041609358,-2.5893816123546785,-15.400320997830338
1.406,-21.137,6.53,"chr f",8200000,19.75271151870116,2.938473748349871,-8.161030983418627
1.878,-21.714,6.66,"chr f",8300000,13.260144399551415,0.1966958563407708,1.1729678930321157
1.492,-21.001,6.389,"chr f",8400000,-6.852171726865205,-19.728494163232945,-18.34679455570555
0.718,-21.055,5.344,"chr f",8500000,0.7760448318979059,5.347299133873307,13.594972890768084
0.449,-22.095,3.238,"chr f",8600000,10.016037691215594,-9.174925061499092,-8.515406888228977
-0.024,-22.354,1.634,"chr f",8700000,19.82997220186376,-14.886694485686833,-18.502117200096034
0.806,-21.593,2.154,"chr f",8800000,-19.70264675670385,-12.87493845824962,-17.99484744129078
0.73,-22.306,2.519,"chr f",8900000,10.581074360761527,-3.241173169016097,-18.815117358817908
1.164,-22.607,1.979,"chr f",9000000,14.742878223036968,-5.420629392531353,-9.00890489665609
1.957,-22.432,1.236,"chr f",9100000,2.2016437458483367,-0.6648633640644732,-15.238334765274955
1.492,-23.107,0.902,"chr f",9200000,17.093486311366924,-4.143678489667115,12.157613643467144
1.507,-22.007,0.294,"chr f",9300000,10.253722685614939,-6.726766424716683,6.233267208860909
1.718,-21.812,-1.208,"chr f",9400000,-3.8851714383258305,-8.12583192704425,18.285539406549603
1.86,-21.468,-1.532,"chr f",9500000,10.722208362811205,14.181322834956383,-13.298603981879928
2.04,-21.267,-1.758,"chr f",9600000,-3.11716514486632,-10.030983270967756,10.525220272692511
2.87,-21.887,-2.038,"chr f",9700000,8.586467722893364,-14.743385183450348,10.01138697680318
2.929,-21.626,-2.957,"chr f",9800000,-18.964374338890085,17.068988499363698,-3.3467129203423163
3.664,-22.148,-2.31,"chr f",9900000,12.344377404987839,9.289315312300648,-1.7030319990883456
3.323,-22.371,-1.138,"chr f",0,18.479178431521092,-5.125410923544074,-13.30761706654175
3.244,-22.876,-0.848,"chr f",100000,-0.1519586409643381,-4.66802699515743,6.432039962458205
3.647,-21.969,-0.366,"chr f",200000,-3.0959275320512667,14.702135669328932,-18.907245098793524
3.096,-21.117,-0.234,"chr f",300000,5.2125071183109775,-18.620907800300653,0.030227412069567805
3.426,-20.807,0.826,"chr f",400000,9.174492152112705,14.440498388204837,-5.960908788617445
3.61,-21.582,1.526,"chr f",500000,-4.0092157067273035,-11.075355584846577,17.59435735892177
3.787,-21.424,2.363,"chr f",600000,-3.3642588590447495,-13.404068838158523,-17.71923108538004
3.599,-21.427,3.185,"chr f",700000,5.33216782834938,-5.3385509219137095,3.5002313760978545
4.179,-21.607,3.695,"chr f",800000,12.36985121139837,-6.9140195962161,16.2546447276395
4.646,-21.022,4.581,"chr f",900000,-7.922287560809949,12.232593313784776,-16.335047817282565
4.977,-20.415,5.652,"chr f",1000000,-7.234922028579419,3.9032813312244627,14.812976606840643
4.541,-21.425,5.237,"chr f",1100000,-2.722478210957142,18.60857573932713,-6.158681311919562
4.491,-21.906,6.28,"chr f",1200000,-3.439678289058463,-18.45293056256024,-1.4539249161989751
5.154,-22.178,7.116,"chr f",1300000,-16.32467427849757,3.0217929570744815,17.316145290110384
4.345,-22.741,6.606,"chr f",1400000,-11.779035640984073,0.7625533598148309,14.887334344337916
4.872,-23.188,7.627,"chr f",1500000,-19.86031887163264,5.325096701174804,-8.130678349012461
3.916,-23.649,8.021,"chr f",1600000,-15.654036886012065,7.8881571190948065,-8.680262167425251
3.517,-24.489,8.483,"chr f",1700000,6.960928342144044,-17.497971245419556,18.411837951117448
4.084,-24.481,8.276,"chr f",1800000,4.780947965361566,10.80710393962379,-13.599729793399735
5.298,-24.359,8.136,"chr f",1900000,15.822757972484041,-18.31158211178903,-17.923193444313412
6.328,-24.61,7.525,"chr f",2000000,-12.143401503608136,13.765836905648364,10.3422996844604
5.932,-23.842,9.207,"chr f",2100000,-3.1362795892157322,10.691077251595246,-14.259263041723912
6.559,-22.664,9.325,"chr f",2200000,9.99171450126882,-4.93817078482239,16.650909014859913
6.256,-22.534,8.951,"chr f",2300000,-18.902323191941093,13.560802059946155,9.292527371872087
6.73,-22.039,8.164,"chr f",2400000,7.309485446356373,10.006237446061107,-4.4021435128183874
7.344,-22.134,8.239,"chr f",2500000,-3.904671831053662,-12.892862896815323,-18.9650212079763
6.39,-21.19,8.296,"chr f",2600000,-17.09841796461434,3.1873415494927606,-0.29692240886704724
6.264,-20.835,8.632,"chr f",2700000,-2.523728937816685,-17.75886555032722,-9.642053781502785
7.561,-21.176,8.749,"chr f",2800000,10.550047791276683,12.111467965135965,1.972407054859179
7.663,-20.161,8.436,"chr f",2900000,11.39854325856206,-13.530793806056582,-11.349704671694244
8.378,-21.062,8.482,"chr f",3000000,0.7896352407402638,-16.37584486090713,16.982773267924323
8.749,-20.695,8.826,"chr f",3100000,-15.896525716360266,-2.3020426314301936,-15.961242669155652
9.021,-21.759,8.836,"chr f",3200000,-2.5775111470146896,10.961883566488599,-7.005871063925575
9.732,-21.758,9.842,"chr f",3300000,-3.607940654738524,1.488466541463005,-12.416544260577611
10.453,-22.473,10.39,"chr f",3400000,1.9228053856910634,12.263852423539419,2.4418246565349193
9.824,-22.474,11.109,"chr f",3500000,4.363277514996682,-7.339747837318793,-5.852901187579519
8.941,-21.806,11.026,"chr f",3600000,14.04497641119346,12.503227476172896,-11.77157738348173
8.521,-22.306,9.978,"chr f",3700000,-13.382867600512057,12.189912424918944,-2.7560928313803323
8.314,-22.087,9.887,"chr f",3800000,6.249468797903468,-0.17271232412193172,-6.1159349052901355
7.696,-21.538,9.804,"chr f",3900000,-10.705246259088259,9.317983769379179,-13.107010928322422
7.821,-21.29,10.208,"chr f",4000000,12.877111603416296,19.677745073884864,10.619658353338117
8.616,-20.626,10.116,"chr f",4100000,6.434328266247359,12.077243953278852,-17.994548282775817
8.432,-20.504,10.23,"chr f",4200000,-8.615314828436581,15.462356508679221,5.804623459230598
7.267,-20.701,10.08,"chr f",4300000,-5.777703694898285,-13.952350166426886,-2.1941814683282246
7.085,-19.825,9.357,"chr f",4400000,11.552479186373876,0.9230277103534057,17.088411425571557
6.338,-19.206,9.359,"chr f",4500000,-14.900504819617186,-1.4224506389411395,-7.3080251894278625
5.415,-18.844,8.779,"chr f",4600000,-12.759048012935885,-5.968070545336719,-9.467120463094755
5.584,-17.948,8.232,"chr f",4700000,3.634447967564725,11.552669492308219,5.88038739669155
6.253,-18.582,7.92,"chr f",4800000,18.724313486443705,-0.4371624496412281,-6.681153146246746
5.524,-19.542,7.429,"chr f",4900000,-6.298136752534408,-5.35114736181287,-3.154043262651861
5.854,-20.681,6.853,"chr f",5000000,13.982313403913466,12.943961690005004,-2.061984816512428
6.234,-21.085,5.916,"chr f",5100000,8.728044699557497,-3.9081781470536683,-5.99308127114619
5.945,-22.262,6.185,"chr f",5200000,-13.507135011874624,-18.330920583952278,13.844007174703364
5.556,-22.359,5.266,"chr f",5300000,13.80707132693746,-2.2498883288772653,0.21240834683421284
6.393,-22.661,5.879,"chr f",5400000,-18.41681527804056,4.1256822807693005,-5.801901060439034
6.241,-23.32,5.708,"chr f",5500000,-9.427191149882104,0.44211581286967316,10.17117935387946
5.682,-24.064,6,"chr f",5600000,16.87164816566738,8.984723171970575,17.787382079530403
5.472,-25.153,5.894,"chr f",5700000,2.777490089347477,-15.274019431828108,-18.143470554927074
6.307,-25.889,5.714,"chr f",5800000,-9.272559008163594,7.820605384027573,-10.041510771522436
5.818,-24.86,5.833,"chr f",5900000,8.284872689970836,2.2334313103877363,-2.7791637835465153
6.051,-23.995,5.938,"chr f",6000000,-5.825779910658024,10.491154789087929,-7.459253770028177
5.923,-24.221,5.28,"chr f",6100000,6.171124764136376,3.6144198407187815,10.85500734099288
5.352,-23.136,5.243,"chr f",6200000,10.427739870813166,-15.444668720854695,-13.133840643925554
4.861,-23.611,5.824,"chr f",6300000,-12.418316550867981,1.1716670204516078,-17.899923796840625
4.429,-23.52,6.049,"chr f",6400000,-3.8258376581448736,-17.08110890284673,11.840860015341498
3.809,-23.939,6.463,"chr f",6500000,-15.441043540787355,11.336697955205828,3.9867360637019935
3.527,-22.895,6.97,"chr f",6600000,-19.277621098854475,-8.879139882874508,-6.648648370067978
3.544,-22.75,8.289,"chr f",6700000,-7.966178921057857,-17.632284430980654,8.040780614094828
3.822,-21.847,8.787,"chr f",6800000,-5.8093950262277225,-17.17334702562159,0.4029653913321205
4.01,-21.473,8.077,"chr f",6900000,-0.990346042692952,-14.087700075665879,1.7771334696066567
3.499,-22.099,8.858,"chr f",7000000,4.110913761130554,10.015443664390386,15.642093300121623
3.194,-21.431,10.105,"chr f",7100000,-13.96410263749523,-1.2638620290623521,-2.235528913002554
3.316,-20.493,10.77,"chr f",7200000,-3.7707523124140536,-4.499031312955989,-7.907748734794179
3.369,-20.226,10.822,"chr f",7300000,-11.672916583302872,-2.6208701129521152,-8.774933304889952
3.068,-21.165,10.444,"chr f",7400000,15.116685752393344,-16.25196581557294,-5.271049983453535
4.02,-21.685,10.682,"chr f",7500000,7.269491480866634,-5.4748266602222415,-9.05700516092697
4.277,-20.73,10.655,"chr f",7600000,12.100353662568104,7.821664021756128,9.435497190383035
5.527,-20.276,10.752,"chr f",7700000,-7.409248181415343,1.4875001853713243,-9.353417794880992
5.7,-19.613,10.94,"chr f",7800000,0.19829398127620124,9.442934513809188,-4.307588750120125
4.136,-20.249,10.752,"chr f",7900000,-7.970247271855829,-12.832780940575166,-4.669519932309001
4.506,-20.055,9.728,"chr f",8000000,-3.356598297714708,-5.523571694374736,-19.663606566551493
4.023,-18.346,9.949,"chr f",8100000,-15.9821901127459,14.652368265001996,-14.466093315882373
3.236,-17.61,10.823,"chr f",8200000,3.3350597403512303,5.625529887023106,7.3755521522422
3.705,-17.848,10.697,"chr f",8300000,9.870297587473008,11.16079551501679,5.464275797560852
4.092,-17.677,11.559,"chr f",8400000,-7.038898319212365,-4.475484941243298,-19.387048402378653
3.538,-18.256,12.249,"chr f",8500000,-12.73776761413593,-6.559556523491752,-6.99171981633004
4.06,-18.61,12.789,"chr f",8600000,3.4422539768756337,13.102180622717448,-13.37057619540531
4.024,-18.294,12.496,"chr f",8700000,-19.696412058337053,6.4389014451360325,5.106377295552154
3.108,-18.556,11.814,"chr f",8800000,16.7385040378036,-5.794714083554897,-4.627507335120452
3.195,-19.212,10.907,"chr f",8900000,-19.121060556388073,-12.987388762719082,-10.986024696727537
2.527,-19.133,10.621,"chr f",9000000,10.593663561802693,-4.473038234566143,1.2118832500234156
2.372,-19.293,12.034,"chr f",9100000,16.885829663451048,4.1148801095654335,-14.452427318949837
3.225,-20.139,12.065,"chr f",9200000,-14.2506105343578,-0.08653068888772353,6.417067373251246
3.357,-21.092,12.398,"chr f",9300000,-16.335986481516972,14.656942539697269,16.15871840653601
2.971,-21.357,12.173,"chr f",9400000,9.882877070553672,10.695348307125727,-4.748164327282023
2.455,-22.58,12.039,"chr f",9500000,-18.84470349536472,13.961460777825955,16.05264708427685
2.179,-23.48,11.092,"chr f",9600000,-12.362246505764984,-10.73684432757056,-14.294906818552512
2.749,-22.962,10.336,"chr f",9700000,-8.196055466752483,1.0479913761731154,4.2290238043813915
3.08,-23.495,9.747,"chr f",9800000,2.1902881594381363,-14.08497612179223,-0.44209381292571237
3.946,-23.505,9.615,"chr f",9900000,14.904670980358283,7.729426149795721,-5.432647581893084
4.463,-23.564,11.325,"chr f",0,18.103051759549714,-7.660215958825859,-18.42820550439513
3.903,-22.823,11.378,"chr f",100000,-6.239327960528346,-10.707850762322991,-2.385588393665465
2.896,-22.938,10.796,"chr f",200000,12.068995180579932,-14.645827543480072,5.115964957352915
3.194,-24.187,11.286,"chr f",300000,0.07892939505253338,16.779811501640772,5.87948218303994
2.441,-24.864,10.963,"chr f",400000,-13.873433826161499,-14.810746582837782,11.674162797723362
2.018,-25.191,10.077,"chr f",500000,5.28858785681885,-7.048914277706224,-13.350055011341624
1.764,-24.81,9.106,"chr f",600000,-8.825070172191158,-8.70823625513304,11.325391840639515
1.913,-23.758,8.62,"chr f",700000,6.576055119474937,-5.8099215042348575,-19.531026632235104
2.249,-22.953,7.869,"chr f",800000,7.104644926366902,7.822180446824007,-12.576702873345646
2.166,-23.126,8.327,"chr f",900000,-3.5867343828502882,16.835881403486,7.612600010003835
1.189,-23.214,9.355,"chr f",1000000,-6.52627216593293,13.875684504557427,-7.6534589303968446
1.792,-22.395,9.514,"chr f",1100000,5.375616915487548,12.46121138865287,15.311802420821628
1.815,-21.939,9.243,"chr f",1200000,12.417828359352455,19.424624737316655,-3.9188315883546174
2.443,-22.018,8.559,"chr f",1300000,11.018481081828181,-0.4457897713175001,-4.8423270985309586
1.129,-22.435,10.003,"chr f",1400000,-7.838653681139993,-12.406455194314919,-0.6854345172571961
0.183,-22.34,10.761,"chr f",1500000,-4.941650712888377,1.6207322960391792,11.692415543531961
-0.236,-20.052,12.344,"chr f",1600000,13.520314534661559,17.517161984065453,15.956154578566071
-0.665,-20.616,12.484,"chr f",1700000,8.94269899341937,8.621749904158765,-0.8640626936861153
-0.228,-21.071,13.356,"chr f",1800000,-16.984085592109285,-18.03260801326026,-19.041918000594038
0.303,-21.257,13.708,"chr f",1900000,5.371987818766364,12.631765011371819,9.252162709238267
1.158,-20.261,12.712,"chr f",2000000,6.7587758879675945,-9.56611622555779,15.514172943125807
1.126,-19.792,11.263,"chr f",2100000,5.41401585417551,-13.875676927520256,-16.072683983379704
1.319,-19.095,10.351,"chr f",2200000,-6.479383567411361,6.079347289519603,3.5949064381033295
0.672,-19.508,9.786,"chr f",2300000,-15.883692844469014,-3.72575130108363,8.175643195323445
-0.039,-19.941,10.44,"chr f",2400000,-4.294786824917063,18.726534623102175,-12.732108798488051
-0.167,-20.724,11.058,"chr f",2500000,-11.564619704278156,-13.905310446365853,16.016254097956292
0.296,-21.501,11.776,"chr f",2600000,3.113888457710111,-7.435811985773157,18.571691330588592
0.787,-22.242,12.146,"chr f",2700000,-18.866042296335173,-12.725907133663984,-9.83013539417676
0.718,-21.604,11.783,"chr f",2800000,-15.417907923679763,14.02155947966557,15.802757905189566
1.849,-21.507,11.439,"chr f",2900000,2.7279807069161457,7.587197141459118,-11.038990784632222
2.169,-22.055,11.29,"chr f",3000000,-19.01345833530033,13.349559618975604,-15.488758410569412
1.739,-21.516,11.042,"chr f",3100000,-19.26955985156987,13.65397636363221,0.46583237534699506
1.507,-20.536,11.268,"chr f",3200000,14.165375979536684,-10.643778365199283,-12.859251864615779
0.711,-20.113,12.142,"chr f",3300000,-17.005070601314674,1.6589239980447417,-14.928482045235828
0.738,-19.136,12.768,"chr f",3400000,1.7293583250612379,11.600478916826063,14.76825957541481
0.628,-19.76,13.667,"chr f",3500000,2.5984573083334155,-5.960816260276385,-19.193276937251007
1.465,-20.197,14.128,"chr f",3600000,17.982399378010427,13.994953757777878,12.462111375154599
1.09,-19.529,13.236,"chr f",3700000,0.16367999524877774,-11.615743031043092,2.809828849603093
1.509,-19.139,13.037,"chr f",3800000,1.9673569663548243,9.805190377475235,-3.6324955404156896
2.092,-18.332,12.813,"chr f",3900000,1.5160211741543463,-7.465629335316395,-8.459696875821638
2.416,-17.207,12.3,"chr f",4000000,-10.767715225788809,8.241929396553008,-13.29711596455434
2.5,-16.655,12.158,"chr f",4100000,-11.887998225559805,6.308411296558489,19.356778870249798
2.565,-17.193,12.005,"chr f",4200000,-6.739544433355489,-6.007620119884445,-8.435570884238901
2.149,-17.721,13.318,"chr f",4300000,6.715671175414837,-2.0477241072823205,12.374564811520344
3.042,-17.038,13.136,"chr f",4400000,-1.8505482458255393,0.44594936989059164,-5.384611647113392
3.697,-16.784,12.373,"chr f",4500000,13.964375654750938,7.196949958570173,-17.431975982284577
3.608,-15.769,12.655,"chr f",4600000,-17.640421808216573,3.422727297987926,-9.416917581325453
2.591,-15.436,12.599,"chr f",4700000,-13.799070118214063,13.041520400902101,4.189925890062845
2.175,-15.607,11.735,"chr f",4800000,15.172329754693308,-4.1724183240814625,11.756799533470158
1.368,-15.37,11.958,"chr f",4900000,4.3349986039905275,-17.93584865112168,9.342966553247976
0.826,-14.066,11.892,"chr f",5000000,18.207014181931534,-16.07641802849759,17.82874583759805
0.528,-14.149,12.41,"chr f",5100000,18.0704242017527,4.357224674955734,17.79384114704807
0.036,-13.192,12.371,"chr f",5200000,2.797462733950251,4.770127760972727,3.744114341409542
-0.379,-13.752,13.221,"chr f",5300000,9.865598783458047,-2.8931416815517927,3.082311856413817
-0.236,-13.22,14.226,"chr f",5400000,-7.845877274746126,11.513739800913186,10.503187551580488
-0.861,-12.966,15.341,"chr f",5500000,17.98972085291917,9.027069110462584,12.467395055331934
-0.514,-13.036,14.999,"chr f",5600000,8.779990250636299,-13.391376547273715,-13.908431998309121
-0.75,-13.703,14.433,"chr f",5700000,-16.27782406459071,-12.561616708522898,-13.472708058678373
-0.635,-14.417,14.438,"chr f",5800000,-17.588367504842132,1.9154024629231614,-18.095582995548032
-0.65,-14.773,14.969,"chr f",5900000,4.666981269010289,16.178797227662145,-8.602788327133585
-0.118,-14.608,15.893,"chr f",6000000,-7.461384438149,10.918043917405878,-11.845508704751602
0.257,-14.72,15.395,"chr f",6100000,-9.650495143670174,11.760399703250268,17.70798184040801
-0.263,-14.597,14.506,"chr f",6200000,-12.048103861298598,-17.08537196277772,19.11163457162739
0.433,-14.919,13.771,"chr f",6300000,-0.3695151570396682,3.68900443666697,7.347174936385301
1.326,-15.921,13.358,"chr f",6400000,2.7058715312303683,-10.549349888395252,-0.12445667338036515
1.649,-16.372,13.36,"chr f",6500000,7.9071070371360435,9.2377473982001,-10.336321537994579
1.172,-15.709,13.772,"chr f",6600000,-8.882937720790181,13.86035148560292,10.62244834611014
1.09,-15.529,14.448,"chr f",6700000,1.6876612705161875,19.67762386104782,-3.4532006572518057
2.065,-15.278,15.046,"chr f",6800000,15.390428420628808,7.9927220975833215,17.8292378886469
2.7,-15.851,14.453,"chr f",6900000,8.598383746960021,10.628025939153758,17.287538475081178
2.162,-15.674,15.188,"chr f",7000000,7.720078522273685,-17.257375705103,-4.4896945813050095
3.192,-14.064,15.155,"chr f",7100000,-13.970123585355413,16.79187287395292,-15.941287861806313
4.086,-14.413,14.415,"chr f",7200000,-13.62685792124664,14.06355698710319,10.267358257885085
4.206,-15.104,14.156,"chr f",7300000,9.243656595830881,-13.761800226997266,14.801405019705278
4.743,-15.792,14.821,"chr f",7400000,0.7885423281560193,-4.9563033986953045,-0.7670144639416598
4.042,-14.067,12.782,"chr f",7500000,7.783663449660164,-9.281814578442278,10.031071656821126
3.603,-14.225,13.212,"chr f",7600000,18.863288995394697,-16.143509142324675,8.014242102805525
3.968,-14.467,14.37,"chr f",7700000,-9.031286915611393,-3.0246797531247935,17.120199242292983
5.473,-15.53,15.985,"chr f",7800000,-1.1688539443047752,-18.890370269112463,10.644622505267122
4.428,-14.986,15.962,"chr f",7900000,16.073856714261034,-5.22627413667378,-9.939134293084354
3.935,-16.178,15.762,"chr f",8000000,17.119058155301808,-13.737819502252142,-2.214616289019993
4.232,-15.91,15.474,"chr f",8100000,-1.9063443811488838,-15.603895069009122,18.980639132603173
3.856,-16.655,16.073,"chr f",8200000,15.405218159947253,-7.514529131696769,2.31514928731432
4.564,-17.328,16.466,"chr f",8300000,-16.62175365621412,2.6053555802236126,-10.579364544258665
5.021,-19.074,16.579,"chr f",8400000,-13.150796675390048,3.7059246035790636,1.6093036646313195
5.802,-18.723,15.892,"chr f",8500000,0.9429471784264507,12.485579163165632,-16.970992861901202
6.804,-19.412,15.526,"chr f",8600000,0.5601305014143492,18.27176377998559,18.67361924984958
6.612,-19.768,15.803,"chr f",8700000,3.223347018836261,-17.62506215756618,-7.856793517549793
6.882,-20.807,15.29,"chr f",8800000,4.246241275146932,-19.728667491554617,-19.91221009963617
6.549,-21.606,14.546,"chr f",8900000,13.306743663649122,-19.552107419738284,-13.037069667799464
6.349,-21.569,13.522,"chr f",9000000,4.059195160592026,-19.895149131655717,-3.1236031350729334
6.939,-21.63,12.361,"chr f",9100000,-17.01317108972207,-12.870131207348692,10.060773175055711
7.216,-21.352,11.794,"chr f",9200000,-19.02612057723626,-1.1873575914966494,-0.6021269638270645
7.757,-20.845,12.764,"chr f",9300000,-8.563947986670293,7.089178471575973,-0.7150829151894342
7.509,-19.801,14.478,"chr f",9400000,17.852104424418947,19.11231866228553,-10.480674508221558
7.401,-20.599,13.482,"chr f",9500000,-13.665611262718835,-7.829875216299955,-7.674698937915112
8.209,-20.875,14.282,"chr f",9600000,-10.771510993631406,-11.612526066712018,-16.783148091421367
7.635,-20.345,13.627,"chr f",9700000,-2.8024903860610806,-10.906489000429534,13.700010156683547
6.792,-20.494,13.33,"chr f",9800000,-16.708983989527614,17.82279490786248,-13.465509352887231
6.124,-20.915,14.155,"chr f",9900000,-17.74144711997525,14.292009091454865,11.591383647313727
5.619,-20.922,12.598,"chr f",0,13.69624293076589,4.040022223461662,11.378654091558872
5.448,-22.2,12.323,"chr f",100000,-9.395284902486264,-7.139090918000699,13.74852134287024
4.687,-21.809,11.643,"chr f",200000,-5.061256163200101,-4.621616718008056,2.983047773664765
4.357,-21.082,11.259,"chr f",300000,18.046762209591783,2.7699146216896544,-8.236502284375584
5.421,-21.037,10.67,"chr f",400000,7.576039600967704,14.090879195807645,16.81352761314634
5.874,-21.457,9.775,"chr f",500000,-2.856203639739576,6.933513645431063,9.154382267161125
5.478,-20.999,9.35,"chr f",600000,-4.908551406285246,-0.7011320842139703,9.231004570825814
5.721,-20.782,10.362,"chr f",700000,13.094266171109837,-5.275610108194755,-10.748198104602276
4.751,-19.616,11.817,"chr f",800000,-18.565271870699394,-7.068791025089105,4.994749099181462
5.011,-19.251,11.274,"chr f",900000,-13.057687730952745,-10.768148199585927,2.907247725859037
4.444,-19.673,12.386,"chr f",1000000,16.435164149853847,12.31377812872202,-18.83588680126382
4.532,-20.582,12.496,"chr f",1100000,18.343988701433595,18.990214768463304,-12.676348545666087
4.223,-19.774,11.926,"chr f",1200000,-13.093436794645118,19.965132007048688,3.7274029633950256
4.366,-19.916,13.258,"chr f",1300000,17.614792858518733,-18.008741324152147,-18.427334530757257
4.041,-20.338,13.367,"chr f",1400000,-5.596988951844143,13.951185007253912,-7.440731415763736
4.614,-21.305,14.221,"chr f",1500000,17.957553585513622,-16.128256825765853,2.141875632254578
5.195,-21.869,14.841,"chr f",1600000,-18.36289913757625,-6.715631742382238,-8.557404758684557
4.403,-21.06,14.754,"chr f",1700000,8.119170984263782,0.978993165836826,19.568821414662104
4.219,-20.506,15.607,"chr f",1800000,-18.259770817049684,-11.811196490216416,0.9881502476048141
4.175,-20.255,14.432,"chr f",1900000,1.3697914558613462,-3.0016316168169688,-2.0571149060998835
4.333,-19.721,13.537,"chr f",2000000,-14.863445901676942,15.948124064593856,-12.529960303722586
5.216,-21.191,12.879,"chr f",2100000,5.189925474091794,-18.1781497296633,-8.576232430128986
4.915,-22.132,12.601,"chr f",2200000,-4.779222486795899,11.530758169109816,8.652235865065517
5.656,-21.046,12.264,"chr f",2300000,6.466673776808815,8.129005128135013,3.6256803181388086
6.31,-20.998,11.661,"chr f",2400000,-16.229720867722058,-1.019045763805213,-13.600924100633346
7.501,-20.889,11.508,"chr f",2500000,14.077079372420918,17.276993284452963,-10.619763344713405
7.997,-20.456,11.298,"chr f",2600000,-1.4150928936055571,17.524082786966723,-19.796380744574424
7.436,-19.201,10.476,"chr f",2700000,-6.276717334375398,3.9543714440248863,-3.503244545139644
7.477,-17.846,9.786,"chr f",2800000,5.571618171803031,-12.2192130463847,-6.961328855602327
6.094,-17.917,10.157,"chr f",2900000,-15.055702104882482,-12.202949720416667,-2.710646746491431
6.826,-17.137,10.18,"chr f",3000000,0.14230174492279346,-5.893917030161656,0.25082100622975645
6.95,-17.973,9.59,"chr f",3100000,-3.907874906726004,-6.35250081785907,-6.518797533986849
7.335,-17.537,10.75,"chr f",3200000,8.89345605491711,-8.46250116998255,-17.71315586111696
7.709,-18.06,12.477,"chr f",3300000,-8.234656707212768,18.9822971374086,18.695702518745627
8.412,-19.129,12.444,"chr f",3400000,12.027981247609226,10.419429814210794,-9.573027369461542
8.982,-18.995,11.41,"chr f",3500000,10.033617146069123,9.102196250951849,-0.3099853853629426
9.032,-18.206,11.009,"chr f",3600000,5.55850111660579,-17.05215991502062,-3.0593609004670768
9,-18.494,11.235,"chr f",3700000,13.962391719266172,3.741319235341166,-8.655665911849928
9.561,-17.97,12.854,"chr f",3800000,-18.793238795561408,-6.856381971868334,-6.862904879807115
9.356,-17.416,12.407,"chr f",3900000,14.703109394692937,17.221969929758345,-8.561580057942098
10.132,-18.012,12.118,"chr f",4000000,12.33658394116469,4.549326863860351,-10.31580174624425
9.009,-17.701,12.415,"chr f",4100000,-14.996905240833168,11.935719209566908,-18.988672224075216
8.707,-17.284,12.191,"chr f",4200000,17.4292129738567,-6.632987774642309,-8.253767490454177
9.162,-16.962,11.923,"chr f",4300000,-16.350430817164757,-13.052355335960915,-0.5751815420405428
8.212,-16.639,11.83,"chr f",4400000,-19.05739700703254,13.263051899521699,-0.7144391810230388
7.354,-18.621,11.25,"chr f",4500000,5.161211833482483,-8.398570945699015,-0.4107169823086778
7.333,-19.497,11.036,"chr f",4600000,6.114147511706104,3.72057135450774,17.313699195178536
7.398,-19.096,11.178,"chr f",4700000,-14.564512921483619,12.736795255112561,15.04482084451589
7.419,-17.877,11.368,"chr f",4800000,13.737318011310052,6.382938023445561,12.560627222911641
6.874,-16.862,11.583,"chr f",4900000,11.895742648892366,-2.141279210877652,7.364015307556883
6.851,-17.702,12.246,"chr f",5000000,14.064562456440555,18.590942670407642,-5.962142678984836
6.893,-17.796,12.724,"chr f",5100000,4.722870190037945,-19.57628614665542,12.0963874416692
6.562,-18.769,12.994,"chr f",5200000,-1.8746762765639104,-10.893857045675412,-8.277152130445167
6.734,-19.301,12.729,"chr f",5300000,5.424231237993972,-18.72206359371777,-4.543662771313123
6.006,-20.232,12.503,"chr f",5400000,-15.225866629647982,-6.51065260110701,-12.627658516217636
6.268,-20.015,12.572,"chr f",5500000,2.025803167469981,16.598423153959708,16.64750912511687
6.324,-19.665,12.321,"chr f",5600000,-18.923292950364274,12.046392014125502,-19.65272491252562
5.853,-18.866,11.81,"chr f",5700000,19.334871976778174,-17.003812772041815,0.20681451027078523
5.343,-18.384,12.703,"chr f",5800000,-16.623015943788857,-8.744938355460974,2.9292725158654136
5.49,-19.162,13.359,"chr f",5900000,-8.098218847015822,-19.971142490816657,-10.915669839106709
5.421,-19.928,14.258,"chr f",6000000,-11.104437695583695,-3.7497335757849157,-2.3941155780609726
5.472,-20.069,14.426,"chr f",6100000,-19.896525784694727,8.401788720059852,13.889161220482144
5.746,-19.65,14.032,"chr f",6200000,16.568009933083644,-1.3329764875676418,4.182297494918316
5.405,-18.846,12.325,"chr f",6300000,-12.709772102461985,9.312910557783397,1.0880534644805735
5.556,-17.753,11.856,"chr f",6400000,-8.057961028518248,-15.534170759091964,14.222883360894926
5.468,-17.335,12.326,"chr f",6500000,-18.361847208034845,-14.74455682075158,0.3635611670700989
5.504,-17.357,13.337,"chr f",6600000,-8.840003036283711,4.852572333563138,16.260193806864294
5.996,-16.656,13.264,"chr f",6700000,-9.08902251233426,12.875276858124849,-8.285074573430752
6.23,-16.411,14.481,"chr f",6800000,8.102507881181538,-17.029752346566976,5.625960113279302
6.503,-15.67,14.354,"chr f",6900000,8.846021376569393,10.536903845036733,0.4015449362729342
