"x","y","z","chr","coord","densityVals"
6.337,4.038,5.04,"chr a",49800000,0.47058823529411764
6.448,4.53,5.739,"chr a",49900000,0.38235294117647056
7.228,5.137,6.063,"chr a",50000000,0.4411764705882353
7.564,5.332,5.719,"chr a",50100000,0.4411764705882353
7.604,4.448,6.47,"chr a",50200000,0.4411764705882353
6.722,4.034,7.468,"chr a",50300000,0.4117647058823529
6.332,3.602,8.604,"chr a",50400000,0.4411764705882353
6.866,2.967,7.55,"chr a",50500000,0.35294117647058826
7.387,2.122,7.488,"chr a",50600000,0.3235294117647059
7.596,2.831,7.562,"chr a",50700000,0.4117647058823529
7.991,3.777,7.895,"chr a",50800000,0.5588235294117647
8.015,4.655,8.399,"chr a",50900000,0.5294117647058824
8.917,4.566,9.022,"chr a",51000000,0.5294117647058824
9.028,4.877,9.801,"chr a",51100000,0.5
10.152,5.295,9.691,"chr a",51200000,0.5588235294117647
10.147,5.072,9.432,"chr a",51300000,0.5882352941176471
8.397,3.466,9.762,"chr a",51400000,0.5
7.915,2.976,9.231,"chr a",51500000,0.47058823529411764
7.217,1.963,9.307,"chr a",51600000,0.4411764705882353
6.515,1.337,8.767,"chr a",51700000,0.29411764705882354
5.657,0.848,9.013,"chr a",51800000,0.23529411764705882
5.618,1.373,9.808,"chr a",51900000,0.23529411764705882
6.034,2.414,9.874,"chr a",52000000,0.35294117647058826
5.046,4.374,10.699,"chr a",52100000,0.47058823529411764
5.149,4.023,11.058,"chr a",52200000,0.38235294117647056
4.834,3.638,11.796,"chr a",52300000,0.4117647058823529
4.771,3.079,9.477,"chr a",52400000,0.35294117647058826
4.521,2.953,10.189,"chr a",52500000,0.38235294117647056
4.958,2.661,11.088,"chr a",52600000,0.4117647058823529
4.801,2.223,12.045,"chr a",52700000,0.20588235294117646
4.105,2.911,12.45,"chr a",52800000,0.17647058823529413
3.77,3.477,11.653,"chr a",52900000,0.35294117647058826
4.148,4.734,11.597,"chr a",53000000,0.38235294117647056
3.001,5.299,11.213,"chr a",53100000,0.4411764705882353
2.207,5.259,10.556,"chr a",53200000,0.38235294117647056
3.214,4.896,10.291,"chr a",53300000,0.3235294117647059
3.163,4.174,9.549,"chr a",53400000,0.20588235294117646
2.621,3.412,10.161,"chr a",53500000,0.35294117647058826
2.539,3.438,11.143,"chr a",53600000,0.38235294117647056
1.698,3.979,11.271,"chr a",53700000,0.5
1.117,4.808,11.448,"chr a",53800000,0.47058823529411764
0.049,5.014,11.898,"chr a",53900000,0.38235294117647056
-0.145,5.927,11.414,"chr a",54000000,0.2647058823529412
-0.029,5.988,10.325,"chr a",54100000,0.38235294117647056
-0.357,6.099,9.829,"chr a",54200000,0.38235294117647056
-1.489,5.919,10.638,"chr a",54300000,0.38235294117647056
-2.34,5.558,11.505,"chr a",54400000,0.3235294117647059
-1.519,5.93,11.4,"chr a",54500000,0.38235294117647056
-2.179,6.575,11.736,"chr a",54600000,0.29411764705882354
-3.119,6.959,11.483,"chr a",54700000,0.4117647058823529
-3.914,6.511,10.838,"chr a",54800000,0.4117647058823529
-3.934,5.712,11.574,"chr a",54900000,0.38235294117647056
-4.526,6.367,12.097,"chr a",55000000,0.4117647058823529
-5.356,6.768,11.764,"chr a",55100000,0.38235294117647056
-5.384,6.782,11.115,"chr a",55200000,0.47058823529411764
-5.968,7.023,10.258,"chr a",55300000,0.3235294117647059
-6.659,6.599,10.926,"chr a",55400000,0.3235294117647059
-7.581,5.982,10.927,"chr a",55500000,0.20588235294117646
-7.83,5.074,11.331,"chr a",55600000,0.20588235294117646
-7.292,5.298,12.113,"chr a",55700000,0.20588235294117646
-6.284,5.781,12.055,"chr a",55800000,0.3235294117647059
-5.386,5.206,12.206,"chr a",55900000,0.3235294117647059
-4.757,5.068,11.31,"chr a",56000000,0.35294117647058826
-5.454,5.103,10.462,"chr a",56100000,0.35294117647058826
-5.113,5.803,9.977,"chr a",56200000,0.38235294117647056
-4.008,5.161,9.516,"chr a",56300000,0.4411764705882353
-3.925,5.8,8.595,"chr a",56400000,0.2647058823529412
-3.67,5.323,7.638,"chr a",56500000,0.23529411764705882
-3.713,4.195,7.528,"chr a",56600000,0.29411764705882354
-4.678,3.871,7.622,"chr a",56700000,0.29411764705882354
-5.337,4.614,7.847,"chr a",56800000,0.35294117647058826
-5.109,4.376,8.817,"chr a",56900000,0.3235294117647059
-5.03,3.582,9.362,"chr a",57000000,0.35294117647058826
-4.169,3.417,8.701,"chr a",57100000,0.4411764705882353
-3.322,3.328,9.49,"chr a",57200000,0.5
-2.781,2.906,8.681,"chr a",57300000,0.5588235294117647
-3.387,1.943,8.284,"chr a",57400000,0.5
-4.249,2.064,7.401,"chr a",57500000,0.35294117647058826
-4.761,1.381,8.004,"chr a",57600000,0.38235294117647056
-4.29,0.644,8.624,"chr a",57700000,0.5
-3.559,1.104,8.405,"chr a",57800000,0.4117647058823529
-3.687,1.879,9.125,"chr a",57900000,0.5588235294117647
-3.338,1.429,9.744,"chr a",58000000,0.6764705882352942
-3.619,0.189,9.99,"chr a",58100000,0.6764705882352942
-4.325,-0.638,9.953,"chr a",58200000,0.38235294117647056
-5.198,-0.439,10.614,"chr a",58300000,0.38235294117647056
-3.337,-1.029,10.673,"chr a",58400000,0.4411764705882353
-3.671,-1.113,11.113,"chr a",58500000,0.4411764705882353
-4.206,-0.765,11.883,"chr a",58600000,0.4411764705882353
-3.924,-1.006,12.469,"chr a",58700000,0.4411764705882353
-2.812,-0.605,12.868,"chr a",58800000,0.4411764705882353
-2.913,-0.958,13.021,"chr a",58900000,0.4117647058823529
-3.116,-1.937,12.661,"chr a",59000000,0.4117647058823529
-2.844,-2.266,12.872,"chr a",59100000,0.4411764705882353
-3.174,-3.227,12.205,"chr a",59200000,0.2647058823529412
-2.724,-3.831,11.534,"chr a",59300000,0.2647058823529412
-2.076,-3.371,12.135,"chr a",59400000,0.4411764705882353
-2.506,-2.486,11.469,"chr a",59500000,0.35294117647058826
-2.394,-1.951,11.695,"chr a",59600000,0.5
-1.301,-1.541,12.266,"chr a",59700000,0.5294117647058824
-0.426,-1.044,11.775,"chr a",59800000,0.29411764705882354
-0.502,-0.434,11.345,"chr a",59900000,0.20588235294117646
-1.542,-0.485,11.438,"chr a",60000000,0.38235294117647056
-2.606,-0.116,11.313,"chr a",60100000,0.5294117647058824
-2.41,0.116,10.264,"chr a",60200000,0.5882352941176471
-1.409,0.76,10.081,"chr a",60300000,0.47058823529411764
-1.931,1.834,10.318,"chr a",60400000,0.5882352941176471
-1.632,1.936,10.209,"chr a",60500000,0.6176470588235294
-0.99,2.302,10.52,"chr a",60600000,0.5588235294117647
-1.19,2.49,9.57,"chr a",60700000,0.6470588235294118
-1.16,1.257,9.597,"chr a",60800000,0.5294117647058824
-1.834,1.28,9.06,"chr a",60900000,0.6176470588235294
-2.421,2.061,9.46,"chr a",61000000,0.6764705882352942
-2.277,3.304,8.697,"chr a",61100000,0.5588235294117647
-2.398,4.622,8.755,"chr a",61200000,0.6176470588235294
-2.166,5.603,9.296,"chr a",61300000,0.35294117647058826
-1.682,6.155,9.47,"chr a",61400000,0.35294117647058826
-0.748,5.362,9.518,"chr a",61500000,0.4411764705882353
-0.617,5.057,8.354,"chr a",61600000,0.47058823529411764
-1.082,5.966,8.279,"chr a",61700000,0.3235294117647059
-1.775,5.4,7.441,"chr a",61800000,0.2647058823529412
-1.76,4.303,7.523,"chr a",61900000,0.3235294117647059
-0.669,4.194,8.061,"chr a",62000000,0.47058823529411764
-0.641,3.915,9.049,"chr a",62100000,0.5588235294117647
-1,3.7,9.609,"chr a",62200000,0.5882352941176471
-2.152,3.793,10.23,"chr a",62300000,0.5294117647058824
-2.981,3.694,10.194,"chr a",62400000,0.4117647058823529
-2.66,4.049,10.39,"chr a",62500000,0.4117647058823529
-2.119,3.438,10.757,"chr a",62600000,0.4411764705882353
-1.464,3.896,11.832,"chr a",62700000,0.29411764705882354
-1.179,3.988,11.316,"chr a",62800000,0.4117647058823529
-0.734,4.393,10.486,"chr a",62900000,0.5588235294117647
-0.134,3.713,10.973,"chr a",63000000,0.5
-0.155,3.099,10.529,"chr a",63100000,0.4411764705882353
0.337,3.018,11.838,"chr a",63200000,0.38235294117647056
1.213,3.73,12.446,"chr a",63300000,0.38235294117647056
1.318,3.881,13.067,"chr a",63400000,0.3235294117647059
1.316,2.942,13.668,"chr a",63500000,0.20588235294117646
2.244,3.423,13.696,"chr a",63600000,0.29411764705882354
2.181,4.368,13.668,"chr a",63700000,0.3235294117647059
2.738,4.759,12.765,"chr a",63800000,0.4411764705882353
1.771,5.383,12.66,"chr a",63900000,0.38235294117647056
2.467,6.138,12.061,"chr a",64000000,0.38235294117647056
2.651,6.756,11.241,"chr a",64100000,0.3235294117647059
3.638,6.757,10.738,"chr a",64200000,0.35294117647058826
4.403,6.071,11.021,"chr a",64300000,0.35294117647058826
3.986,5.566,12.028,"chr a",64400000,0.47058823529411764
4.164,6.673,12.707,"chr a",64500000,0.5294117647058824
3.408,5.925,12.68,"chr a",64600000,0.4117647058823529
3.224,5.462,13.553,"chr a",64700000,0.38235294117647056
3.305,6.441,13.33,"chr a",64800000,0.38235294117647056
4.072,6.169,13.764,"chr a",64900000,0.47058823529411764
4.946,5.679,13.173,"chr a",65000000,0.47058823529411764
5.683,6.531,13.407,"chr a",65100000,0.6176470588235294
5.817,7.558,12.846,"chr a",65200000,0.5294117647058824
5.711,6.715,12.805,"chr a",65300000,0.5294117647058824
6.366,6.15,12.023,"chr a",65400000,0.5588235294117647
6.128,6.204,11.77,"chr a",65500000,0.47058823529411764
5.51,5.375,12.08,"chr a",65600000,0.5294117647058824
5.299,5.232,12.671,"chr a",65700000,0.47058823529411764
5.878,4.231,13.293,"chr a",65800000,0.38235294117647056
6.861,5.07,13.381,"chr a",65900000,0.4411764705882353
7.298,5.613,13.364,"chr a",66000000,0.5
7.331,6.659,13.574,"chr a",66100000,0.6176470588235294
7.494,7.28,14.057,"chr a",66200000,0.5882352941176471
6.351,7.423,14.454,"chr a",66300000,0.5294117647058824
6.655,6.492,15.058,"chr a",66400000,0.47058823529411764
7.098,6.161,15.178,"chr a",66500000,0.5294117647058824
6.617,6.067,14.299,"chr a",66600000,0.5294117647058824
5.568,5.78,14.321,"chr a",66700000,0.47058823529411764
5.712,6.654,14.706,"chr a",66800000,0.5
6.36,7.519,14.679,"chr a",66900000,0.5588235294117647
7.238,7.266,13.831,"chr a",67000000,0.5588235294117647
7.719,6.384,12.81,"chr a",67100000,0.5882352941176471
8.62,5.457,12.509,"chr a",67200000,0.5
8.684,4.811,12.117,"chr a",67300000,0.4411764705882353
9.132,5.209,11.012,"chr a",67400000,0.5294117647058824
8.871,4.865,9.918,"chr a",67500000,0.5588235294117647
7.382,4.305,9.573,"chr a",67600000,0.5
7.412,4.568,10.064,"chr a",67700000,0.5
6.694,5.292,10.482,"chr a",67800000,0.4411764705882353
7.424,5.343,10.673,"chr a",67900000,0.4411764705882353
7.576,6.186,10.166,"chr a",68000000,0.5
8.168,7.21,10.765,"chr a",68100000,0.5
8.116,8.318,11.548,"chr a",68200000,0.5294117647058824
8.144,7.733,12.452,"chr a",68300000,0.6470588235294118
7.287,7.522,12.096,"chr a",68400000,0.6176470588235294
6.856,7.469,11.145,"chr a",68500000,0.4117647058823529
6.684,7.234,11.529,"chr a",68600000,0.4411764705882353
7.835,6.301,11.885,"chr a",68700000,0.6470588235294118
8.516,6.362,11.097,"chr a",68800000,0.5588235294117647
8.805,6.872,11.281,"chr a",68900000,0.5294117647058824
8.971,6.501,12.416,"chr a",69000000,0.5882352941176471
9.135,6.409,13.398,"chr a",69100000,0.5294117647058824
9.533,5.173,13.635,"chr a",69200000,0.4411764705882353
10.416,4.589,13.53,"chr a",69300000,0.38235294117647056
11.125,4.964,13.291,"chr a",69400000,0.4411764705882353
12.126,5.25,13.392,"chr a",69500000,0.2647058823529412
12.008,5.394,14.793,"chr a",69600000,0.2647058823529412
11.405,6.248,15.593,"chr a",69700000,0.3235294117647059
10.132,6.574,15.508,"chr a",69800000,0.5
9.673,6.73,15.366,"chr a",69900000,0.4411764705882353
9.471,7.289,14.533,"chr a",70000000,0.4117647058823529
9.915,7.622,14.014,"chr a",70100000,0.47058823529411764
8.49,5.688,14.29,"chr a",70200000,0.5294117647058824
9.814,5.674,13.877,"chr a",70300000,0.5294117647058824
10.783,6.551,13.74,"chr a",70400000,0.5882352941176471
11.445,6.724,13.689,"chr a",70500000,0.47058823529411764
11.272,5.7,14.484,"chr a",70600000,0.38235294117647056
10.7,4.749,15.048,"chr a",70700000,0.4117647058823529
10.489,4.584,15.791,"chr a",70800000,0.4411764705882353
10.276,4.661,15.671,"chr a",70900000,0.4117647058823529
8.878,5.096,15.453,"chr a",71000000,0.5588235294117647
8.981,5.157,15.795,"chr a",71100000,0.5
8.774,4.743,15.609,"chr a",71200000,0.47058823529411764
8.735,3.777,16.02,"chr a",71300000,0.5294117647058824
8.967,3.767,14.857,"chr a",71400000,0.4117647058823529
7.921,3.763,14.84,"chr a",71500000,0.4411764705882353
6.831,4.556,14.576,"chr a",71600000,0.35294117647058826
7.48,4.236,14.74,"chr a",71700000,0.4117647058823529
7,4.796,15.596,"chr a",71800000,0.35294117647058826
5.991,4.878,16.522,"chr a",71900000,0.4411764705882353
6.958,4.551,16.395,"chr a",72000000,0.47058823529411764
6.134,3.661,15.906,"chr a",72100000,0.4117647058823529
5.854,2.958,16.198,"chr a",72200000,0.4411764705882353
5.096,2.275,16.629,"chr a",72300000,0.4117647058823529
4.943,1.123,16.831,"chr a",72400000,0.5294117647058824
5.519,1.782,17.36,"chr a",72500000,0.47058823529411764
4.913,1.705,17.373,"chr a",72600000,0.5294117647058824
3.983,2.339,17.142,"chr a",72700000,0.5
3.712,1.474,16.251,"chr a",72800000,0.5
3.649,0.939,16.271,"chr a",72900000,0.5294117647058824
3.222,0.733,17.188,"chr a",73000000,0.5588235294117647
3.846,0.064,17.61,"chr a",73100000,0.5294117647058824
2.93,-0.061,18.314,"chr a",73200000,0.4411764705882353
3.952,0.386,18.205,"chr a",73300000,0.4117647058823529
4.054,-0.548,18.731,"chr a",73400000,0.29411764705882354
4.177,-1.457,18.301,"chr a",73500000,0.47058823529411764
4.329,-2.004,17.565,"chr a",73600000,0.5294117647058824
3.754,-1.18,17.387,"chr a",73700000,0.5
2.635,-0.526,17.141,"chr a",73800000,0.4411764705882353
2.884,-0.365,16.175,"chr a",73900000,0.4117647058823529
2.891,0.072,15.515,"chr a",74000000,0.38235294117647056
2.457,-0.364,14.577,"chr a",74100000,0.3235294117647059
1.795,-1.225,14.871,"chr a",74200000,0.38235294117647056
1.776,-0.674,14.741,"chr a",74300000,0.2647058823529412
1.506,-0.326,13.846,"chr a",74400000,0.20588235294117646
1.706,0.711,13.386,"chr a",74500000,0.17647058823529413
2.604,1.392,13.842,"chr a",74600000,0.20588235294117646
3.577,1.692,14.029,"chr a",74700000,0.2647058823529412
3.177,2.573,14.356,"chr a",74800000,0.3235294117647059
3.939,2.721,15.222,"chr a",74900000,0.38235294117647056
4.336,3.802,15.202,"chr a",75000000,0.29411764705882354
4.221,3.655,14.16,"chr a",75100000,0.20588235294117646
5.012,2.919,14.327,"chr a",75200000,0.2647058823529412
4.667,1.927,15.126,"chr a",75300000,0.38235294117647056
4.963,0.983,15.185,"chr a",75400000,0.4117647058823529
4.375,0.051,15.667,"chr a",75500000,0.4411764705882353
4.012,-1.102,15.515,"chr a",75600000,0.4411764705882353
4.107,-1.738,15.709,"chr a",75700000,0.47058823529411764
4.807,-1.726,16.53,"chr a",75800000,0.4411764705882353
6.79,-0.865,17.523,"chr a",75900000,0.5294117647058824
7.326,0.021,18.389,"chr a",76000000,0.47058823529411764
8.277,1.069,18.479,"chr a",76100000,0.4117647058823529
7.856,1.744,17.666,"chr a",76200000,0.5588235294117647
7.63,0.676,18.101,"chr a",76300000,0.5294117647058824
7.472,0.971,17.42,"chr a",76400000,0.6176470588235294
8.38,0.368,16.406,"chr a",76500000,0.5588235294117647
8.802,0.083,17.155,"chr a",76600000,0.5882352941176471
7.772,-0.388,17.063,"chr a",76700000,0.47058823529411764
7.055,0.786,16.963,"chr a",76800000,0.6470588235294118
9.085,1.594,17.391,"chr a",76900000,0.5
9.472,2.601,16.81,"chr a",77000000,0.38235294117647056
9.072,3.117,17.015,"chr a",77100000,0.3235294117647059
8.157,3.008,17.614,"chr a",77200000,0.5
7.335,2.736,16.888,"chr a",77300000,0.5
7.375,2.545,15.896,"chr a",77400000,0.35294117647058826
6.682,1.38,15.929,"chr a",77500000,0.47058823529411764
6.841,0.64,15.557,"chr a",77600000,0.4411764705882353
7.747,0.263,15.243,"chr a",77700000,0.47058823529411764
8.732,0.308,16.064,"chr a",77800000,0.5294117647058824
8.518,1.437,15.839,"chr a",77900000,0.5588235294117647
7.925,2.093,15.846,"chr a",78000000,0.5588235294117647
6.883,2.541,15.084,"chr a",78100000,0.38235294117647056
6.825,2.287,14.063,"chr a",78200000,0.23529411764705882
7.391,1.521,13.505,"chr a",78300000,0.3235294117647059
8.095,2.348,13.819,"chr a",78400000,0.35294117647058826
8.687,2.506,12.913,"chr a",78500000,0.38235294117647056
7.975,2.121,12.276,"chr a",78600000,0.29411764705882354
9.192,2.076,11.91,"chr a",78700000,0.47058823529411764
9.492,1.585,12.225,"chr a",78800000,0.5294117647058824
9.515,0.631,11.825,"chr a",78900000,0.47058823529411764
10.257,0.745,11.648,"chr a",79000000,0.5588235294117647
10.877,1.696,11.763,"chr a",79100000,0.6470588235294118
11.076,2.05,12.686,"chr a",79200000,0.5588235294117647
10.54,2.597,12.476,"chr a",79300000,0.4411764705882353
10.479,3.374,12.265,"chr a",79400000,0.5294117647058824
10.425,3.185,12.339,"chr a",79500000,0.5294117647058824
9.757,3.272,13.262,"chr a",79600000,0.47058823529411764
9.182,3.474,10.784,"chr a",79700000,0.4411764705882353
9.621,3.463,9.709,"chr a",79800000,0.5882352941176471
10.697,3.715,9.779,"chr a",79900000,0.5588235294117647
10.603,3.315,8.734,"chr a",80000000,0.5
10.607,2.645,7.524,"chr a",80100000,0.5294117647058824
10.176,2.171,7.337,"chr a",80200000,0.38235294117647056
9.335,2.726,8.2,"chr a",80300000,0.4411764705882353
9.364,1.689,8.019,"chr a",80400000,0.5
9.39,2.672,8.268,"chr a",80500000,0.5
9.7,3.834,8.548,"chr a",80600000,0.5588235294117647
10.836,3.841,8.294,"chr a",80700000,0.5588235294117647
11.932,3.101,8.809,"chr a",80800000,0.6176470588235294
11.937,3.393,8.397,"chr a",80900000,0.5294117647058824
12.069,3.375,7.138,"chr a",81000000,0.4411764705882353
12.946,3.626,7.414,"chr a",81100000,0.4117647058823529
13.133,4.517,6.637,"chr a",81200000,0.29411764705882354
13.198,5.2,5.761,"chr a",81300000,0.29411764705882354
13.941,6.134,5.894,"chr a",81400000,0.2647058823529412
13.924,7.195,5.564,"chr a",81500000,0.17647058823529413
13.097,7.867,5.268,"chr a",81600000,0.2647058823529412
12.12,8.071,5.398,"chr a",81700000,0.3235294117647059
11.248,7.736,6.136,"chr a",81800000,0.38235294117647056
10.462,7.327,5.898,"chr a",81900000,0.35294117647058826
10.406,6.376,5.554,"chr a",82000000,0.4117647058823529
10.905,5.868,5.702,"chr a",82100000,0.5
11.743,5.007,5.221,"chr a",82200000,0.4117647058823529
12.046,5.868,4.63,"chr a",82300000,0.4117647058823529
12.413,6.242,5.173,"chr a",82400000,0.29411764705882354
12.185,6.563,6.228,"chr a",82500000,0.5
12.699,7.211,7.089,"chr a",82600000,0.47058823529411764
13.946,7.262,7.669,"chr a",82700000,0.38235294117647056
13.624,7.501,7.821,"chr a",82800000,0.38235294117647056
13.557,7.231,8.804,"chr a",82900000,0.4411764705882353
14.119,6.605,9.462,"chr a",83000000,0.4411764705882353
14.937,7.204,8.936,"chr a",83100000,0.47058823529411764
15.686,7.534,9.743,"chr a",83200000,0.38235294117647056
14.984,7.902,10.012,"chr a",83300000,0.29411764705882354
14.074,7.909,10.79,"chr a",83400000,0.23529411764705882
12.938,8.264,10.816,"chr a",83500000,0.23529411764705882
12.376,8.267,10.096,"chr a",83600000,0.35294117647058826
11.985,9.12,9.917,"chr a",83700000,0.5
12.431,9.843,9.037,"chr a",83800000,0.5294117647058824
12.989,9.071,9.077,"chr a",83900000,0.47058823529411764
12.386,8.361,8.814,"chr a",84000000,0.4411764705882353
12.427,8.587,8.445,"chr a",84100000,0.5294117647058824
12.606,8.631,7.282,"chr a",84200000,0.4117647058823529
13.04,8.795,7.011,"chr a",84300000,0.5294117647058824
12.454,9.83,7.424,"chr a",84400000,0.5
12.44,9.888,7.439,"chr a",84500000,0.5
12.048,9.623,6.518,"chr a",84600000,0.38235294117647056
10.942,9.294,6.764,"chr a",84700000,0.35294117647058826
9.908,8.644,6.785,"chr a",84800000,0.29411764705882354
5.157,8.109,8.255,"chr a",84900000,0.2647058823529412
4.256,8.719,8.14,"chr a",85000000,0.14705882352941177
3.385,8.071,8.112,"chr a",85100000,0.14705882352941177
3.654,7.056,8.178,"chr a",85200000,0.2647058823529412
2.937,6.125,8.484,"chr a",85300000,0.14705882352941177
2.425,6.231,9.406,"chr a",85400000,0.2647058823529412
2.146,6.549,8.486,"chr a",85500000,0.20588235294117646
1.392,5.647,8.356,"chr a",85600000,0.23529411764705882
0.529,4.854,8.551,"chr a",85700000,0.38235294117647056
0.707,4.682,9.735,"chr a",85800000,0.5294117647058824
1.123,4.513,10.168,"chr a",85900000,0.35294117647058826
0.941,3.238,10.204,"chr a",86000000,0.3235294117647059
1.172,2.296,10.871,"chr a",86100000,0.35294117647058826
2.034,2.061,11.445,"chr a",86200000,0.20588235294117646
0.942,1.47,11.223,"chr a",86300000,0.17647058823529413
-0.112,1.501,10.806,"chr a",86400000,0.4117647058823529
-1.485,1.205,11.284,"chr a",86500000,0.47058823529411764
-2.041,1.35,11.917,"chr a",86600000,0.38235294117647056
-3.015,1.04,11.949,"chr a",86700000,0.4411764705882353
-3.178,0.49,11.832,"chr a",86800000,0.6470588235294118
-3.191,1.63,11.257,"chr a",86900000,0.5882352941176471
-3.122,1.834,10.914,"chr a",87000000,0.6176470588235294
